author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
Jeremy J. Carroll,Signing RDF Graphs,369-384,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_24,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-48,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,"Security, Trust, and Privacy",,0,,0,Jeremy J. Carroll,1,http://dx.doi.org/10.1007/978-3-540-39718-2_24,1
"Sudhir Agarwal, Siegfried Handschuh, Steffen Staab",Surfing the Service Web,211-226,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_14,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-49,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Semantic Web Services,,0,,0,Siegfried Handschuh;Sudhir Agarwal;Steffen Staab,3,http://dx.doi.org/10.1007/978-3-540-39718-2_14,1
"Ryusuke Masuoka, Bijan Parsia, Yannis Labrou",Task Computing - The Semantic Web Meets Pervasive Computing,866-881,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_55,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-50,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Industrial Track Paper,,0,,0,Bijan Parsia;Ryusuke Masuoka;Yannis Labrou,3,http://dx.doi.org/10.1007/978-3-540-39718-2_55,1
"Massimo Paolucci, Anupriya Ankolekar, Naveen Srinivasan, Katia P. Sycara",The DAML-S Virtual Machine,290-305,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_19,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-51,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Semantic Web Services,,0,,0,Anupriya Ankolekar;Naveen Srinivasan;Massimo Paolucci;Katia P. Sycara,4,http://dx.doi.org/10.1007/978-3-540-39718-2_19,1
"Joost Geurts, Stefano Bocconi, Jacco van Ossenbruggen, Lynda Hardman",Towards Ontology-Driven Discourse: From Semantic Graphs to Multimedia Presentations,597-612,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_38,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-53,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Multi-media,,0,,0,Lynda Hardman;Stefano Bocconi;Joost Geurts;Jacco van Ossenbruggen,4,http://dx.doi.org/10.1007/978-3-540-39718-2_38,1
"Liming Chen, Nigel Shadbolt, Carole A. Goble, Feng Tao, Simon J. Cox, Colin Puleston, Paul R. Smart",Towards a Knowledge-Based Approach to Semantic Service Composition,319-334,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_21,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-52,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Semantic Web Services,,0,,0,Liming Chen;Nigel Shadbolt;Colin Puleston;Carole A. Goble;Paul R. Smart;Simon J. Cox;Feng Tao,7,http://dx.doi.org/10.1007/978-3-540-39718-2_21,1
"Matthew Richardson, Rakesh Agrawal, Pedro Domingos",Trust Management for the Semantic Web,351-368,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_23,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-54,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,"Security, Trust, and Privacy",,0,,0,Pedro Domingos;Rakesh Agrawal;Matthew Richardson,3,http://dx.doi.org/10.1007/978-3-540-39718-2_23,1
"Aimilia Magkanaraki, Val Tannen, Vassilis Christophides, Dimitris Plexousakis",Viewing the Semantic Web through RVL Lenses,96-112,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_7,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-55,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Foundations,,0,,0,Val Tannen;Dimitris Plexousakis;Aimilia Magkanaraki;Vassilis Christophides,4,http://dx.doi.org/10.1007/978-3-540-39718-2_7,1
"Christine Golbreich, Olivier Dameron, Bernard Gibaud, Anita Burgun",Web Ontology Language Requirements w.r.t Expressiveness of Taxonomy and Axioms in Medicine,180-194,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_12,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-56,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Ontological Reasoning,,0,,0,Christine Golbreich;Bernard Gibaud;Anita Burgun;Olivier Dameron,4,http://dx.doi.org/10.1007/978-3-540-39718-2_12,1
"Jeff Z. Pan, Ian Horrocks",Web Ontology Reasoning with Datatype Groups,47-63,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_4,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-57,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Foundations,,0,,0,Ian Horrocks;Jeff Z. Pan,2,http://dx.doi.org/10.1007/978-3-540-39718-2_4,1
"Baoshi Yan, Martin R. Frank, Pedro A. Szekely, Robert Neches, Juan Lopez",WebScripter: Grass-Roots Ontology Alignment via End-User Report Creation,676-689,2003,,http://dx.doi.org/10.1007/978-3-540-39718-2_43,http://data.semanticweb.org/conference/iswc/2003/proceedings,http://data.semanticweb.org/conference/iswc/2003/proceedings/paper-58,The Semantic Web - ISWC 2003,"Second International Semantic Web Conference, Sanibel Island, FL, USA, October 20-23, 2003, Proceedings",,Applications,,0,,0,Pedro A. Szekely;Martin R. Frank;Juan Lopez;Baoshi Yan;Robert Neches,5,http://dx.doi.org/10.1007/978-3-540-39718-2_43,1
