name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Johanna Völker,http://data.semanticweb.org/person/johanna-voelker,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshops and Tutorials Chair; Session Chair,3,1,http://dws.informatik.uni-mannheim.de/en/people/researchers/dr-johanna-voelker/,,,,0,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
John Breslin,http://data.semanticweb.org/person/john-breslin,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,0,,,,,0,"National University of Ireland, Galway","National University of Ireland, Galway",http://data.semanticweb.org/organization/national-university-of-ireland-galway,1
John Davies,http://data.semanticweb.org/person/john-davies,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track); Workshop Chair; Session Chair,3,1,,,,,0,BT Innovate,BT Innovate,http://data.semanticweb.org/organization/bt-innovate,1
John Domingue,http://data.semanticweb.org/person/john-domingue,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,"Kmi, The Open University, UK","Kmi, The Open University, UK",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
John Erickson,http://data.semanticweb.org/person/john-erickson,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
John McCrae,http://data.semanticweb.org/person/john-mccrae,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,1,,,,,0,Bielefeld University,Bielefeld University,http://data.semanticweb.org/organization/bielefeld-university,1
John P Overington,http://data.semanticweb.org/person/john-p-overington,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,European Bioinformatics Institute,European Bioinformatics Institute,http://data.semanticweb.org/organization/european-bioinformatics-institute,1
John Walker,http://data.semanticweb.org/person/john-walker,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Jon Steele,http://data.semanticweb.org/person/jon-steele,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Royal Society of Chemistry,Royal Society of Chemistry,http://data.semanticweb.org/organization/royal-society-of-chemistry,1
Jonathan Mortensen,http://data.semanticweb.org/person/jonathan-mortensen,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Jorge A. Perez,http://data.semanticweb.org/person/jorge-a-perez,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Jorge Gracia,http://data.semanticweb.org/person/jorge-gracia,http://data.semanticweb.org/conference/iswc/2014,Tutorial Organizer,1,0,,,,,0,,,,0
Joscha Jäger,http://data.semanticweb.org/person/joscha-jaeger,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Jose Cruz-Toledo,http://data.semanticweb.org/person/jose-cruz-toledo,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IO Informatics,IO Informatics,http://data.semanticweb.org/organization/io-informatics,1
José Gutiérrez-Cuellar,http://data.semanticweb.org/person/jose-gutierrez-cuellar,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
José Luis Redondo-García,http://data.semanticweb.org/person/jose-luis-redondo-garcia,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,1,,,,,0,Institut Eurécom,Institut Eurécom,http://data.semanticweb.org/organization/institut-eurecom,1
Jose Manuel Gomez-Perez,http://data.semanticweb.org/person/jose-manuel-gomez-perez,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos); PC Member at ISWC2014 (Industry Track); Session Chair,4,1,,,,,0,"iSOCO, S.A.","iSOCO, S.A.",http://data.semanticweb.org/organization/isoco-sa,1
José María García,http://data.semanticweb.org/person/jose-maria-garcia,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Semantic Technology Institute International,Semantic Technology Institute International,http://data.semanticweb.org/organization/semantic-technology-institute-international,1
Jose Monteiro,http://data.semanticweb.org/person/jose-monteiro,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Federal University of Ceará,Federal University of Ceará,http://data.semanticweb.org/organization/federal-university-of-ceara,1
Jose Mora,http://data.semanticweb.org/person/jose-mora,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Josephine Gough,http://data.semanticweb.org/person/josephine-gough,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Josu Gomez,http://data.semanticweb.org/person/josu-gomez,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Jouni Tuominen,http://data.semanticweb.org/person/jouni-tuominen,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Ju Fan,http://data.semanticweb.org/person/ju-fan,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Juan Antonio Lossio Ventura,http://data.semanticweb.org/person/juan-antonio-lossio-ventura,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Montpellier 2 University,Montpellier 2 University,http://data.semanticweb.org/organization/montpellier-2-university,1
Juan F. Sequeda,http://data.semanticweb.org/person/juan-f-sequeda,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track); PC Member at ISWC2014 (Research Track); Workshop Chair,3,2,,,,,0,University of Texas at Austin,University of Texas at Austin,http://data.semanticweb.org/organization/university-of-texas-at-austin,1
Juanzi Li,http://data.semanticweb.org/person/juanzi-li,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Reviewer at ISWC2014 (Research Track); Workshop Chair,3,0,,,,,0,Tsinghua University,Tsinghua University,http://data.semanticweb.org/organization/tsinghua-university,1
Judie Attard,http://data.semanticweb.org/person/judie-attard,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Jürgen Umbrich,http://data.semanticweb.org/person/juergen-umbrich,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Vienna University of Economics and Business,Vienna University of Economics and Business,http://data.semanticweb.org/organization/vienna-university-of-economics-and-business,1
Julia Hoxha,http://data.semanticweb.org/person/julia-hoxha,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Julian Mendez,http://data.semanticweb.org/person/julian-mendez,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Dresden University of Technology,Dresden University of Technology,http://data.semanticweb.org/organization/dresden-university-of-technology,1
Julien Corman,http://data.semanticweb.org/person/julien-corman,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Jun Ding,http://data.semanticweb.org/person/jun-ding,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Jun Wook Lee,http://data.semanticweb.org/person/jun-wook-lee,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Jun Zhao,http://data.semanticweb.org/person/jun-zhao,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos); Workshop Chair,2,0,,,,,0,Lancaster University,Lancaster University,http://data.semanticweb.org/organization/lancaster-university,1
Jung-Ho Um,http://data.semanticweb.org/person/jung-ho-um,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Jungyeul Park,http://data.semanticweb.org/person/jungyeul-park,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Rennes 1,University of Rennes 1,http://data.semanticweb.org/organization/university-of-rennes-1,1
Jur Leinenga,http://data.semanticweb.org/person/jur-leinenga,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Huygens ING,Huygens ING,http://data.semanticweb.org/organization/huygens-ing,1
Kai Lu,http://data.semanticweb.org/person/kai-lu,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Kai-Uwe Sattler,http://data.semanticweb.org/person/kai-uwe-sattler,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Technische Universität Ilmenau,Technische Universität Ilmenau,http://data.semanticweb.org/organization/technische-universitaet-ilmenau,1
Kalina Bontcheva,http://data.semanticweb.org/person/kalina-bontcheva,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Tutorial Organizer,2,0,,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Kalpa Gunaratna,http://data.semanticweb.org/person/kalpa-gunaratna,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Karen Karapetyan,http://data.semanticweb.org/person/karen-karapetyan,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Royal Society of Chemistry,Royal Society of Chemistry,http://data.semanticweb.org/organization/royal-society-of-chemistry,1
Karl Aberer,http://data.semanticweb.org/person/karl-aberer,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,EPFL,EPFL,http://data.semanticweb.org/organization/epfl,1
Karl Hammar,http://data.semanticweb.org/person/karl-hammar,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Jönköping University,Jönköping University,http://data.semanticweb.org/organization/joenkoeping-university,1
Katerina Papaioannou,http://data.semanticweb.org/person/katerina-papaioannou,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Zurich,University of Zurich,http://data.semanticweb.org/organization/university-of-zurich,1
Katherine Chastain,http://data.semanticweb.org/person/katherine-chastain,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Kathryn B. Laskey,http://data.semanticweb.org/person/kathryn-b-laskey,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Kaweh Djafari Naini,http://data.semanticweb.org/person/kaweh-djafari-naini,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,L3S Research Center,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Keerthi Thomas,http://data.semanticweb.org/person/keerthi-thomas,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"Kmi, The Open University, UK","Kmi, The Open University, UK",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Kemafor Anyanwu,http://data.semanticweb.org/person/kemafor-anyanwu,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,2,,,,,0,North Carolina State University,North Carolina State University,http://data.semanticweb.org/organization/north-carolina-state-university,1
Kerry Taylor,http://data.semanticweb.org/person/kerry-taylor,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,0,,,,,0,CSIRO Australia,CSIRO Australia; Australian National University,http://data.semanticweb.org/organization/csiro-australia; http://data.semanticweb.org/organization/australian-national-university,2
Kerstin Forsberg,http://data.semanticweb.org/person/kerstin-forsberg,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Kewen Wang,http://data.semanticweb.org/person/kewen-wang,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos); PC Member at ISWC2014 (In Use Track),3,0,,,,,0,Griffith University,Griffith University,http://data.semanticweb.org/organization/griffith-university,1
Key-Sun Choi,http://data.semanticweb.org/person/key-sun-choi,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Khalid Khamkham,http://data.semanticweb.org/person/khalid-khamkham,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Khuzaima Daudjee,http://data.semanticweb.org/person/khuzaima-daudjee,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Waterloo,University of Waterloo,http://data.semanticweb.org/organization/university-of-waterloo,1
Kieron O'Hara,http://data.semanticweb.org/person/kieron-ohara,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Klaus Berberich,http://data.semanticweb.org/person/klaus-berberich,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Max Planck Institute for Computer Science,Max Planck Institute for Computer Science,http://data.semanticweb.org/organization/max-planck-institute-for-computer-science,1
Kody Moodley,http://data.semanticweb.org/person/kody-moodley,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Council of Scientific and Industrial Research,Council of Scientific and Industrial Research,http://data.semanticweb.org/organization/council-of-scientific-and-industrial-research,1
Konstantina Bereta,http://data.semanticweb.org/person/konstantina-bereta,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Konstantinos Tarabanis,http://data.semanticweb.org/person/konstantinos-tarabanis,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Macedonia,University of Macedonia; Centre for Research and Technology Hellas,http://data.semanticweb.org/organization/university-of-macedonia; http://data.semanticweb.org/organization/centre-for-research-and-technology-hellas,2
Kostas Stefanidis,http://data.semanticweb.org/person/kostas-stefanidis,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Kostis Kyzirakos,http://data.semanticweb.org/person/kostis-kyzirakos,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,1,,,,,0,CWI Amsterdam,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Kouji Kozaki,http://data.semanticweb.org/person/kouji-kozaki,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,1,,,,,0,Osaka University,Osaka University,http://data.semanticweb.org/organization/osaka-university,1
Krishnaprasad Thirunarayan,http://data.semanticweb.org/person/krishnaprasad-thirunarayan,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Wright State University,Wright State University,http://data.semanticweb.org/organization/wright-state-university,1
Krzysztof Janowicz,http://data.semanticweb.org/person/krzysztof-janowicz,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair; Proceedings Chair; Senior PC Member at ISWC2014 (In Use Track),4,0,http://geog.ucsb.edu/~jano/,,,,0,"University of California, Santa Barbara","University of California, Santa Barbara",http://data.semanticweb.org/organization/university-of-california-santa-barbara,1
Kunal Sengupta,http://data.semanticweb.org/person/kunal-sengupta,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Kwangsoo Kim,http://data.semanticweb.org/person/kwangsoo-kim,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Doctoral Consortium),2,2,,,,,0,Massachusetts Institute of Technology,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Landen Bain,http://data.semanticweb.org/person/landen-bain,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Lars Borin,http://data.semanticweb.org/person/lars-borin,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Gothenburg,University of Gothenburg,http://data.semanticweb.org/organization/university-of-gothenburg,1
Lars Wesemann,http://data.semanticweb.org/person/lars-wesemann,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Unister GmbH,Unister GmbH,http://data.semanticweb.org/organization/unister-gmbh,1
Laura Po,http://data.semanticweb.org/person/laura-po,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Modena and Reggio Emilia,University of Modena and Reggio Emilia,http://data.semanticweb.org/organization/university-of-modena-and-reggio-emilia,1
Laurens De Vocht,http://data.semanticweb.org/person/laurens-de-vocht,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,Ghent University,Ghent University,http://data.semanticweb.org/organization/ghent-university,1
Laurens Rietveld,http://data.semanticweb.org/person/laurens-rietveld,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,2,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Le Tuan Anh,http://data.semanticweb.org/person/le-tuan-anh,http://data.semanticweb.org/conference/iswc/2014,,0,0,,,,,0,"INSIGHT, NUI Galway","INSIGHT, NUI Galway",http://data.semanticweb.org/organization/insight-nui-galway,1
Leander Seige,http://data.semanticweb.org/person/leander-seige,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Lee Harland,http://data.semanticweb.org/person/lee-harland,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Connected Discovery,Connected Discovery,http://data.semanticweb.org/organization/connected-discovery,1
Lei Li,http://data.semanticweb.org/person/lei-li,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Florida International University,Florida International University,http://data.semanticweb.org/organization/florida-international-university,1
Lei Wan,http://data.semanticweb.org/person/lei-wan,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Samsung Electronics (China) R&D Center,Samsung Electronics (China) R&D Center,http://data.semanticweb.org/organization/samsung-electronics-china-rd-center,1
Lei Zhang,http://data.semanticweb.org/person/lei-zhang,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"Institut AIFB, Universität Karlsruhe","Institut AIFB, Universität Karlsruhe",http://data.semanticweb.org/organization/institut-aifb-universitaet-karlsruhe,1
Leigh Dodds,http://data.semanticweb.org/person/leigh-dodds,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,Freelance Technologist,Freelance Technologist,http://data.semanticweb.org/organization/freelance-technologist,1
Leopoldo Bertossi,http://data.semanticweb.org/person/leopoldo-bertossi,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Lexing Xie,http://data.semanticweb.org/person/lexing-xie,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Australian National University,Australian National University,http://data.semanticweb.org/organization/australian-national-university,1
Li Ding,http://data.semanticweb.org/person/li-ding,http://data.semanticweb.org/conference/iswc/2014,Metadata Chair,1,0,http://liding.org/,,,,0,Memect,Memect,http://data.semanticweb.org/organization/memect,1
Liang He,http://data.semanticweb.org/person/liang-he,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Samsung Electronics (China) R&D Center,Samsung Electronics (China) R&D Center,http://data.semanticweb.org/organization/samsung-electronics-china-rd-center,1
Liliana Cabral,http://data.semanticweb.org/person/liliana-cabral,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,CSIRO Australia,CSIRO Australia,http://data.semanticweb.org/organization/csiro-australia,1
Lisa Posch,http://data.semanticweb.org/person/lisa-posch,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,GESIS – Leibniz Institute for the Social Sciences,GESIS – Leibniz Institute for the Social Sciences,http://data.semanticweb.org/organization/gesis-leibniz-institute-for-the-social-sciences,1
Lixia Zhou,http://data.semanticweb.org/person/lixia-zhou,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Samsung Electronics (China) R&D Center,Samsung Electronics (China) R&D Center,http://data.semanticweb.org/organization/samsung-electronics-china-rd-center,1
Long Cheng,http://data.semanticweb.org/person/long-cheng,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Dresden University of Technology,Dresden University of Technology,http://data.semanticweb.org/organization/dresden-university-of-technology,1
Lora Aroyo,http://data.semanticweb.org/person/lora-aroyo,http://data.semanticweb.org/conference/iswc/2014,Senior PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Doctoral Consortium); Workshops and Tutorials Chair; Session Chair,4,1,http://www.cs.vu.nl/~laroyo/,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Lorenz Buhmann,http://data.semanticweb.org/person/lorenz-buhmann,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Lorenz Fischer,http://data.semanticweb.org/person/lorenz-fischer,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Zurich,University of Zurich,http://data.semanticweb.org/organization/university-of-zurich,1
Lorenzo Zeni,http://data.semanticweb.org/person/lorenzo-zeni,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Loris Bozzato,http://data.semanticweb.org/person/loris-bozzato,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos),2,0,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Louiqa Raschid,http://data.semanticweb.org/person/louiqa-raschid,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,"University of Maryland, College Park","University of Maryland, College Park",http://data.semanticweb.org/organization/university-of-maryland-college-park,1
Luc Moreau,http://data.semanticweb.org/person/luc-moreau,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Luciano Barbosa,http://data.semanticweb.org/person/luciano-barbosa,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,IBM Rio Research Centre,IBM Rio Research Centre,http://data.semanticweb.org/organization/ibm-rio-research-centre,1
Luciano Serafini,http://data.semanticweb.org/person/luciano-serafini,http://data.semanticweb.org/conference/iswc/2014,Local Chair; Session Chair,2,2,https://dkm.fbk.eu/index.php/Luciano_Serafini,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Ludovic Langevine,http://data.semanticweb.org/person/ludovic-langevine,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,,,,0
Luis-Daniel Ibáñez,http://data.semanticweb.org/person/luis-daniel-ibanez,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Nantes,University of Nantes,http://data.semanticweb.org/organization/university-of-nantes,1
Lujun Fang,http://data.semanticweb.org/person/lujun-fang,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Google Inc.,Google Inc.,http://data.semanticweb.org/organization/google-inc,1
Lukasz Romaszko,http://data.semanticweb.org/person/lukasz-romaszko,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,VU University Amsterdam,VU University Amsterdam,http://data.semanticweb.org/organization/vu-university-amsterdam,1
Lynda Hardman,http://data.semanticweb.org/person/lynda-hardman,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,CWI Amsterdam,CWI Amsterdam,http://data.semanticweb.org/organization/cwi-amsterdam,1
Lyndon J. B. Nixon,http://data.semanticweb.org/person/lyndon-j-b-nixon,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track); Tutorial Organizer,3,1,,,,,0,MODUL University Vienna,MODUL University Vienna,http://data.semanticweb.org/organization/modul-university-vienna,1
Magnus Knuth,http://data.semanticweb.org/person/magnus-knuth,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Maguelonne Teisseire,http://data.semanticweb.org/person/maguelonne-teisseire,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Cemagref - UMR Tetis,Cemagref - UMR Tetis,http://data.semanticweb.org/organization/cemagref-umr-tetis,1
Man Zhu,http://data.semanticweb.org/person/man-zhu,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Southeast University,Southeast University,http://data.semanticweb.org/organization/southeast-university,1
Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,"National University of Ireland, Galway","National University of Ireland, Galway; DERI, NUI, Galway",http://data.semanticweb.org/organization/national-university-of-ireland-galway; http://data.semanticweb.org/organization/deri-nui-galway,2
Manolis Koubarakis,http://data.semanticweb.org/person/manolis-koubarakis,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,National and Kapodistrian University of Athens,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Manuel Atencia,http://data.semanticweb.org/person/manuel-atencia,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Grenoble,University of Grenoble; INRIA,http://data.semanticweb.org/organization/university-of-grenoble; http://data.semanticweb.org/organization/inria,2
Manuel Salvadores,http://data.semanticweb.org/person/manuel-salvadores,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos); PC Member at ISWC2014 (In Use Track),3,0,,,,,0,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Marc-Antoine Parent,http://data.semanticweb.org/person/marc-antoine-parent,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Imagination For People,Imagination For People,http://data.semanticweb.org/organization/imagination-for-people,1
Marc Novel,http://data.semanticweb.org/person/marc-novel,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Swiss Federal Research Institute WSL,Swiss Federal Research Institute WSL,http://data.semanticweb.org/organization/swiss-federal-research-institute-wsl,1
Marc Schaaf,http://data.semanticweb.org/person/marc-schaaf,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,University of Applied Sciences and Arts Western Switzerland,University of Applied Sciences and Arts Western Switzerland,http://data.semanticweb.org/organization/university-of-applied-sciences-and-arts-western-switzerland,1
Marcelo Arenas,http://data.semanticweb.org/person/marcelo-arenas,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Pontifical Catholic University of Chile,Pontifical Catholic University of Chile,http://data.semanticweb.org/organization/pontifical-catholic-university-of-chile,1
Marcin Wylot,http://data.semanticweb.org/person/marcin-wylot,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Marco Antonio Casanova,http://data.semanticweb.org/person/marco-antonio-casanova,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Pontifical Catholic University of Rio de Janeiro,Pontifical Catholic University of Rio de Janeiro,http://data.semanticweb.org/organization/pontifical-catholic-university-of-rio-de-janeiro,1
