person_uri,name,other_names,first_name,last_name,email,organization,country,homepage,bio,domain,depiction,homepage_organization,role_event,role_type,role_label,source,EOL
,Juanzi Li,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Zhixing Li,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nuno Lopes,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Yongtao Ma,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Albert Meroño-Peñuela,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ankush Meshram,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Hyun Namgoong,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Radim Nedbal,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Hai Nguyen,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Vinh Nguyen,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Inna Novalija,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Francesco Osborne,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Matteo Palmonari,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Bianca Pereira,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jorge Pérez,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Catia Pesquita,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Robert Piro,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Camille Pradel,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Freddy Priyatna,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jay Pujara,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Tran Quoc Trung,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jean-Eudes Ranvier,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,David Ratcliffe,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Martin Rezk,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Laurens Rietveld,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Petar Ristoski,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Giuseppe Rizzo,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Víctor Rodríguez-Doncel,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Yannis Roussakis,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Tong Ruan,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Brigitte Safar,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andreas Schwarte,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Kunal Sengupta,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Estefanía Serral Asensio,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Chao Shao,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Philipp Singer,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Panayiotis Smeros,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Kostas Stefanidis,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andreas Steigmiller,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nenad Stojanovic,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Aynaz Taheri,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Vahid Taslimitehrani,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Veronika Thost,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Alberto Tonon,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Trung-Kien Tran,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jung-Ho Um,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Egor V. Kostylev,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Quoc Viet Hung Nguyen,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Joerg Waitelonis,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Simon Walk,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Zhe Wang,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Zhigang Wang,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Guohui Xiao,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nasser Zalmout,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Eva Zangerle,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Dmitriy Zheleznyakov,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Zhiqiang Zhuang,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Yolanda Gil,,,,,USC Information Sciences Institute,,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Paul Groth,,,,,VU University Amsterdam,,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Peter Haase,,,,,fluid Operations,,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Siegfried Handschuh,,,,,"DERI, National University of Ireland, Galway",,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Andreas Harth,,,,,"AIFB, Karlsruhe Institute of Technology",,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Krzysztof Janowicz,,,,,"University of California, Santa Barbara",,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Natasha Noy,,,,,Google,,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Matthew Rowe,,,,,Lancaster University,,,,,,,[ME],swc:ProgrammeCommitteeMember,Senior PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,,,,,,,,,,,,,,,,,
,Dean Allemang,,,,,TopQuadrant Inc,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Phil Archer,,,,,W3C,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Isabelle Augenstein,,,,,The University of Sheffield,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Christian Bizer,,,,,University of Mannheim,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Sebastian Blohm,,,,,Microsoft,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Dan Brickley,,,,,Google,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Iván Cantador,,,,,Universidad Autónoma de Madrid,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Vinay Chaudhri,,,,,SRI International,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Michelle Cheatham,,,,,Wright State University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Paolo Ciccarese,,,,,Harvard Medical School & Massachusetts General Hospital,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Oscar Corcho,,,,,Universidad Politécnica de Madrid,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Mathieu D'Aquin,,,,,"Knowledge Media Institute, the Open University",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Brian Davis,,,,,DERI NUIG,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Mike Dean,,,,,Raytheon BBN Technologies,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Leigh Dodds,,,,,Freelance Technologist,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Basil Ell,,,,,AIFB,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Fabian Floeck,,,,,Karlsruhe Institute of Technology,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Alasdair Gray,,,,,Heriot-Watt University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Tudor Groza,,,,,"School of ITEE, The University of Queensland",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Armin Haller,,,,,CSIRO ICT Centre,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Sebastian Hellmann,,,,,University of Leipzig,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Martin Hepp ,,,,,"Bundeswehr University Munich, Germany",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Matthew Horridge,,,,,Stanford University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Wei Hu,,,,,"Nanjing University, China",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Prateek Jain,,,,,IBM TJ Watson Research Center,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Anja Jentzsch,,,,,Hasso Plattner Institute,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Benedikt Kämpgen,,,,,Karlsruhe Institute of Technology,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Pavel Klinov,,,,,University of Ulm,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Matthias Klusch,,,,,DFKI,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Christoph Lange,,,,,University of Bonn,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Yuan-Fang Li,,,,,Monash University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Thorsten Liebig,,,,,derivo GmbH,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Antonis Loizou,,,,,VU University Amsterdam,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Markus Luczak-Roesch,,,,,University of Southampton,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Pablo Mendes,,,,,IBM Research Almaden,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Hannes Mühleisen,,,,,Centrum Wiskunde & Informatica (CWI),,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Lyndon Nixon,,,,,MODUL University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Daniel Oberle,,,,,SAP,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Massimo Paolucci,,,,,DOCOMO Euro labs,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Carlos Pedrinaci,,,,,"Knowledge Media Institute, The Open University",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Héctor Pérez-Urbina,,,,,"Clark & Parsia, LLC",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Edoardo Pignotti,,,,,University of Aberdeen,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Yves Raimond,,,,,BBC,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Marco Rospocher,,,,,Fondazione Bruno Kessler,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Manuel Salvadores,,,,,Stanford University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Marc Schaaf,,,,,University of Applied Sciences Northwestern Switzerland,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Michael Schmidt,,,,,fluid Operations,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Oshani Seneviratne,,,,,Massachusetts Institute of Technology,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Juan F. Sequeda,,,,,The University of Texas at Austin,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Evren Sirin,,,,,"Clark & Parsia, LLC",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,William Smith,,,,,PNNL,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Milan Stankovic,,,,,"Hypios & STIH, Université Paris-Sorbonne, France",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Thomas Steiner,,,,,Google,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Nenad Stojanovic,,,,,FZI at the University of Karlsruhe,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Pedro Szekely,,,,,USC/Information Sciences Institute,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Ramine Tinati,,,,,University of Southampton,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Nicolas Torzec,,,,,Yahoo! Inc,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Giovanni Tummarello,,,,,"DERI, National University of Ireland Galway",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Jacco van Ossenbruggen,,,,,CWI ;  VU University Amsterdam,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Miel Vander Sande,,,,,Ghent University - iMinds,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Ruben Verborgh,,,,,Ghent University - iMinds,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Holger Wache,,,,,University of Applied Science Northweastern Switzerland,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Jesse Jiaxin Wang,,,,,Vulcan Inc.,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Kewen Wang,,,,,Griffith University,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Zhe Wu,,,,,Oracle,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Fouad Zablith,,,,,American University of Beirut,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Amrapali Zaveri,,,,,"AKSW Group, University of Leipzig",,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,Amal Zouaq,,,,,Royal Military College of Canada,,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (In Use Track),http://iswc2014.semanticweb.org/program-committe-in-use-track,EOL
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Andreas Blumauer,,,,,Semantic Web Company,Austria,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,Jesus Contreras,,,,,Playence,Spain,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,Pompeu Casanovas,,,,,Institute of Law & Technology,Spain,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,John Davies,,,,,"BT,",UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,Jose Manuel Gomez,,,,,iSOCO,SPAIN,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,Mark Greaves,,,,,PNNL,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,Peter Haase,,,,,fluid Operations,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
,Alois Haselboeck,,,,,Siemens,Austria,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Industry Track),http://iswc2014.semanticweb.org/industry_program_committee,EOL
